Timestamp,Sensor Value,label
2025-03-14 16:33:40,21,pressed
2025-03-14 16:33:40,21,pressed
2025-03-14 16:33:40,21,pressed
2025-03-14 16:33:41,20,pressed
2025-03-14 16:33:41,21,pressed
2025-03-14 16:33:41,20,pressed
2025-03-14 16:33:41,21,pressed
2025-03-14 16:33:41,19,pressed
2025-03-14 16:33:41,21,pressed
2025-03-14 16:33:41,20,pressed
2025-03-14 16:33:41,21,pressed
2025-03-14 16:33:41,20,pressed
2025-03-14 16:33:42,18,pressed
2025-03-14 16:33:42,20,pressed
2025-03-14 16:33:42,19,pressed
2025-03-14 16:33:42,21,pressed
2025-03-14 16:33:42,20,pressed
2025-03-14 16:33:42,19,pressed
2025-03-14 16:33:42,17,pressed
2025-03-14 16:33:42,21,pressed
2025-03-14 16:33:42,19,pressed
2025-03-14 16:33:42,19,pressed
2025-03-14 16:33:43,20,pressed
2025-03-14 16:33:43,21,pressed
2025-03-14 16:33:43,23,pressed
2025-03-14 16:33:43,23,pressed
2025-03-14 16:33:43,23,pressed
2025-03-14 16:33:43,22,pressed
2025-03-14 16:33:43,23,pressed
2025-03-14 16:33:43,23,pressed
2025-03-14 16:33:43,27,pressed
2025-03-14 16:33:43,33,pressed
2025-03-14 16:33:44,40,pressed
2025-03-14 16:33:44,48,pressed
2025-03-14 16:33:44,56,pressed
2025-03-14 16:33:44,39,pressed
2025-03-14 16:33:44,71,pressed
2025-03-14 16:33:44,58,pressed
2025-03-14 16:33:44,55,pressed
2025-03-14 16:33:44,57,pressed
2025-03-14 16:33:44,48,pressed
2025-03-14 16:33:44,45,pressed
2025-03-14 16:33:45,69,pressed
2025-03-14 16:33:45,59,pressed
2025-03-14 16:33:45,51,pressed
2025-03-14 16:33:45,59,pressed
2025-03-14 16:33:45,46,pressed
2025-03-14 16:33:45,57,pressed
2025-03-14 16:33:45,62,pressed
2025-03-14 16:33:45,60,pressed
2025-03-14 16:33:45,55,pressed
2025-03-14 16:33:46,43,pressed
2025-03-14 16:33:46,32,pressed
2025-03-14 16:33:46,30,pressed
2025-03-14 16:33:46,35,pressed
2025-03-14 16:33:46,44,pressed
2025-03-14 16:33:46,50,pressed
2025-03-14 16:33:46,64,pressed
2025-03-14 16:33:46,63,pressed
2025-03-14 16:33:46,64,pressed
2025-03-14 16:33:46,54,pressed
2025-03-14 16:33:47,53,pressed
2025-03-14 16:33:47,58,pressed
2025-03-14 16:33:47,40,pressed
2025-03-14 16:33:47,70,pressed
2025-03-14 16:33:47,54,pressed
2025-03-14 16:33:47,62,pressed
2025-03-14 16:33:47,84,pressed
2025-03-14 16:33:47,73,pressed
2025-03-14 16:33:47,45,pressed
2025-03-14 16:33:47,40,pressed
2025-03-14 16:33:48,44,pressed
2025-03-14 16:33:48,37,pressed
2025-03-14 16:33:48,53,pressed
2025-03-14 16:33:48,50,pressed
2025-03-14 16:33:48,53,pressed
2025-03-14 16:33:48,55,pressed
2025-03-14 16:33:48,53,pressed
2025-03-14 16:33:48,51,pressed
2025-03-14 16:33:48,47,pressed
2025-03-14 16:33:49,70,pressed
2025-03-14 16:33:49,60,pressed
2025-03-14 16:33:49,59,pressed
2025-03-14 16:33:49,51,pressed
2025-03-14 16:33:49,64,pressed
2025-03-14 16:33:49,56,pressed
2025-03-14 16:33:49,53,pressed
2025-03-14 16:33:49,62,pressed
2025-03-14 16:33:49,72,pressed
2025-03-14 16:33:49,49,pressed
2025-03-14 16:33:50,96,pressed
2025-03-14 16:33:50,57,pressed
2025-03-14 16:33:50,46,pressed
2025-03-14 16:33:50,42,pressed
2025-03-14 16:33:50,35,pressed
2025-03-14 16:33:50,49,pressed
2025-03-14 16:33:50,52,pressed
2025-03-14 16:33:50,54,pressed
2025-03-14 16:33:50,61,pressed
2025-03-14 16:33:50,46,pressed
2025-03-14 16:33:51,48,pressed
2025-03-14 16:33:51,46,pressed
2025-03-14 16:33:51,51,pressed
2025-03-14 16:33:51,48,pressed
2025-03-14 16:33:51,49,pressed
2025-03-14 16:33:51,43,pressed
2025-03-14 16:33:51,41,pressed
2025-03-14 16:33:51,45,pressed
2025-03-14 16:33:51,43,pressed
2025-03-14 16:33:52,42,pressed
2025-03-14 16:33:52,38,pressed
2025-03-14 16:33:52,31,pressed
2025-03-14 16:33:52,28,pressed
2025-03-14 16:33:52,29,pressed
2025-03-14 16:33:52,28,pressed
2025-03-14 16:33:52,27,pressed
2025-03-14 16:33:52,26,pressed
2025-03-14 16:33:52,29,pressed
2025-03-14 16:33:52,26,pressed
2025-03-14 16:33:53,27,pressed
2025-03-14 16:33:53,27,pressed
2025-03-14 16:33:53,28,pressed
2025-03-14 16:33:53,28,pressed
2025-03-14 16:33:54,27,pressed
2025-03-14 16:33:54,26,pressed
2025-03-14 16:33:54,28,pressed
2025-03-14 16:33:54,30,pressed
2025-03-14 16:33:54,26,pressed
2025-03-14 16:33:54,30,pressed
2025-03-14 16:33:55,30,pressed
2025-03-14 16:33:55,32,pressed
2025-03-14 16:33:55,28,pressed
2025-03-14 16:33:55,31,pressed
2025-03-14 16:33:55,30,pressed
2025-03-14 16:33:55,32,pressed
2025-03-14 16:33:55,32,pressed
2025-03-14 16:33:55,32,pressed
2025-03-14 16:33:55,34,pressed
2025-03-14 16:33:56,34,pressed
2025-03-14 16:33:56,36,pressed
2025-03-14 16:33:56,37,pressed
2025-03-14 16:33:56,35,pressed
2025-03-14 16:33:56,37,pressed
2025-03-14 16:33:56,39,pressed
2025-03-14 16:33:56,35,pressed
2025-03-14 16:33:56,34,pressed
2025-03-14 16:33:56,36,pressed
2025-03-14 16:33:56,34,pressed
2025-03-14 16:33:57,39,pressed
2025-03-14 16:33:57,37,pressed
2025-03-14 16:33:57,37,pressed
2025-03-14 16:33:57,36,pressed
2025-03-14 16:33:57,37,pressed
2025-03-14 16:33:57,38,pressed
2025-03-14 16:33:57,45,pressed
2025-03-14 16:33:57,62,pressed
2025-03-14 16:33:57,61,pressed
2025-03-14 16:33:57,66,pressed
2025-03-14 16:33:58,57,pressed
2025-03-14 16:33:58,51,pressed
2025-03-14 16:33:58,56,pressed
2025-03-14 16:33:58,54,pressed
2025-03-14 16:33:58,50,pressed
2025-03-14 16:33:58,52,pressed
2025-03-14 16:33:58,50,pressed
2025-03-14 16:33:58,48,pressed
2025-03-14 16:33:58,49,pressed
2025-03-14 16:33:59,48,pressed
2025-03-14 16:33:59,47,pressed
2025-03-14 16:33:59,46,pressed
2025-03-14 16:33:59,47,pressed
2025-03-14 16:33:59,47,pressed
2025-03-14 16:33:59,46,pressed
2025-03-14 16:33:59,46,pressed
2025-03-14 16:33:59,45,pressed
2025-03-14 16:33:59,45,pressed
2025-03-14 16:33:59,46,pressed
2025-03-14 16:34:00,46,pressed
2025-03-14 16:34:00,44,pressed
2025-03-14 16:34:00,46,pressed
2025-03-14 16:34:00,45,pressed
2025-03-14 16:34:00,43,pressed
2025-03-14 16:34:00,45,pressed
2025-03-14 16:34:00,47,pressed
2025-03-14 16:34:00,46,pressed
2025-03-14 16:34:00,44,pressed
2025-03-14 16:34:00,42,pressed
2025-03-14 16:34:01,43,pressed
2025-03-14 16:34:01,44,pressed
2025-03-14 16:34:01,43,pressed
2025-03-14 16:34:01,45,pressed
2025-03-14 16:34:01,43,pressed
2025-03-14 16:34:01,44,pressed
2025-03-14 16:34:01,44,pressed
2025-03-14 16:34:01,42,pressed
2025-03-14 16:34:01,44,pressed
2025-03-14 16:34:02,43,pressed
2025-03-14 16:34:02,46,pressed
2025-03-14 16:34:02,43,pressed
2025-03-14 16:34:02,42,pressed
2025-03-14 16:34:02,43,pressed
2025-03-14 16:34:02,43,pressed
2025-03-14 16:34:02,44,pressed
2025-03-14 16:34:02,42,pressed
2025-03-14 16:34:02,41,pressed
2025-03-14 16:34:02,40,pressed
2025-03-14 16:34:03,41,pressed
2025-03-14 16:34:03,41,pressed
2025-03-14 16:34:03,42,pressed
2025-03-14 16:34:03,40,pressed
2025-03-14 16:34:03,40,pressed
2025-03-14 16:34:03,40,pressed
2025-03-14 16:34:03,38,pressed
2025-03-14 16:34:03,39,pressed
2025-03-14 16:34:03,41,pressed
2025-03-14 16:34:03,40,pressed
2025-03-14 16:34:04,39,pressed
2025-03-14 16:34:04,40,pressed
2025-03-14 16:34:04,41,pressed
2025-03-14 16:34:04,40,pressed
2025-03-14 16:34:04,38,pressed
2025-03-14 16:34:04,40,pressed
2025-03-14 16:34:04,40,pressed
2025-03-14 16:34:04,41,pressed
2025-03-14 16:34:04,40,pressed
2025-03-14 16:34:05,42,pressed
2025-03-14 16:34:05,38,pressed
2025-03-14 16:34:05,39,pressed
2025-03-14 16:34:05,38,pressed
2025-03-14 16:34:05,40,pressed
2025-03-14 16:34:05,40,pressed
2025-03-14 16:34:05,40,pressed
2025-03-14 16:34:05,41,pressed
2025-03-14 16:34:05,41,pressed
2025-03-14 16:34:05,42,pressed
2025-03-14 16:34:06,40,pressed
2025-03-14 16:34:06,42,pressed
2025-03-14 16:34:06,42,pressed
2025-03-14 16:34:06,42,pressed
2025-03-14 16:34:06,42,pressed
2025-03-14 16:34:06,42,pressed
2025-03-14 16:34:06,41,pressed
2025-03-14 16:34:06,43,pressed
2025-03-14 16:34:06,41,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,41,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,43,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,44,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:07,42,pressed
2025-03-14 16:34:08,44,pressed
2025-03-14 16:34:08,41,pressed
2025-03-14 16:34:08,42,pressed
2025-03-14 16:34:08,44,pressed
2025-03-14 16:34:08,41,pressed
2025-03-14 16:34:08,42,pressed
2025-03-14 16:34:08,42,pressed
2025-03-14 16:34:08,45,pressed
2025-03-14 16:34:08,45,pressed
2025-03-14 16:34:08,45,pressed
2025-03-14 16:34:09,43,pressed
2025-03-14 16:34:09,43,pressed
2025-03-14 16:34:09,44,pressed
2025-03-14 16:34:09,44,pressed
2025-03-14 16:34:09,44,pressed
2025-03-14 16:34:09,41,pressed
2025-03-14 16:34:09,44,pressed
2025-03-14 16:34:09,42,pressed
2025-03-14 16:34:09,41,pressed
2025-03-14 16:34:09,42,pressed
2025-03-14 16:34:10,41,pressed
2025-03-14 16:34:10,41,pressed
2025-03-14 16:34:10,41,pressed
2025-03-14 16:34:10,39,pressed
2025-03-14 16:34:10,41,pressed
2025-03-14 16:34:10,39,pressed
2025-03-14 16:34:10,40,pressed
2025-03-14 16:34:10,39,pressed
2025-03-14 16:34:10,41,pressed
2025-03-14 16:34:11,39,pressed
2025-03-14 16:34:11,40,pressed
2025-03-14 16:34:11,42,pressed
2025-03-14 16:34:11,40,pressed
2025-03-14 16:34:11,39,pressed
2025-03-14 16:34:11,41,pressed
2025-03-14 16:34:11,40,pressed
2025-03-14 16:34:11,40,pressed
2025-03-14 16:34:11,41,pressed
2025-03-14 16:34:11,41,pressed
2025-03-14 16:34:12,38,pressed
2025-03-14 16:34:12,39,pressed
2025-03-14 16:34:12,37,pressed
2025-03-14 16:34:12,41,pressed
2025-03-14 16:34:12,40,pressed
2025-03-14 16:34:12,40,pressed
2025-03-14 16:34:12,40,pressed
2025-03-14 16:34:12,38,pressed
2025-03-14 16:34:12,39,pressed
2025-03-14 16:34:12,38,pressed
2025-03-14 16:34:13,39,pressed
2025-03-14 16:34:13,38,pressed
2025-03-14 16:34:13,48,pressed
2025-03-14 16:34:13,39,pressed
2025-03-14 16:34:13,40,pressed
2025-03-14 16:34:13,39,pressed
2025-03-14 16:34:13,40,pressed
2025-03-14 16:34:13,39,pressed
2025-03-14 16:34:13,39,pressed
2025-03-14 16:34:14,41,pressed
2025-03-14 16:34:14,40,pressed
2025-03-14 16:34:14,39,pressed
2025-03-14 16:34:14,40,pressed
2025-03-14 16:34:14,40,pressed
2025-03-14 16:34:14,40,pressed
2025-03-14 16:34:14,40,pressed
2025-03-14 16:34:14,39,pressed
2025-03-14 16:34:14,38,pressed
2025-03-14 16:34:14,39,pressed
2025-03-14 16:34:15,39,pressed
2025-03-14 16:34:15,38,pressed
2025-03-14 16:34:15,38,pressed
2025-03-14 16:34:15,40,pressed
2025-03-14 16:34:15,39,pressed
2025-03-14 16:34:15,37,pressed
2025-03-14 16:34:15,38,pressed
2025-03-14 16:34:15,38,pressed
2025-03-14 16:34:15,39,pressed
2025-03-14 16:34:15,40,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,36,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:16,38,pressed
2025-03-14 16:34:16,39,pressed
2025-03-14 16:34:17,39,pressed
2025-03-14 16:34:17,39,pressed
2025-03-14 16:34:17,40,pressed
2025-03-14 16:34:17,39,pressed
2025-03-14 16:34:17,36,pressed
2025-03-14 16:34:17,37,pressed
2025-03-14 16:34:17,38,pressed
2025-03-14 16:34:17,39,pressed
2025-03-14 16:34:17,48,pressed
2025-03-14 16:34:17,58,pressed
2025-03-14 16:34:18,51,pressed
2025-03-14 16:34:18,44,pressed
2025-03-14 16:34:18,73,pressed
2025-03-14 16:34:18,49,pressed
2025-03-14 16:34:18,44,pressed
2025-03-14 16:34:18,44,pressed
2025-03-14 16:34:18,46,pressed
2025-03-14 16:34:18,51,pressed
2025-03-14 16:34:18,33,pressed
2025-03-14 16:34:18,29,pressed
2025-03-14 16:34:19,37,pressed
2025-03-14 16:34:19,52,pressed
2025-03-14 16:34:19,75,pressed
2025-03-14 16:34:19,64,pressed
2025-03-14 16:34:19,51,pressed
2025-03-14 16:34:19,51,pressed
2025-03-14 16:34:19,48,pressed
2025-03-14 16:34:19,45,pressed
2025-03-14 16:34:19,44,pressed
2025-03-14 16:34:20,45,pressed
2025-03-14 16:34:20,45,pressed
2025-03-14 16:34:20,45,pressed
2025-03-14 16:34:20,44,pressed
2025-03-14 16:34:20,45,pressed
2025-03-14 16:34:20,43,pressed
2025-03-14 16:34:20,44,pressed
2025-03-14 16:34:20,44,pressed
2025-03-14 16:34:20,44,pressed
2025-03-14 16:34:20,45,pressed
2025-03-14 16:34:21,44,pressed
2025-03-14 16:34:21,44,pressed
2025-03-14 16:34:21,42,pressed
2025-03-14 16:34:21,41,pressed
2025-03-14 16:34:21,42,pressed
2025-03-14 16:34:21,41,pressed
2025-03-14 16:34:21,40,pressed
2025-03-14 16:34:21,39,pressed
2025-03-14 16:34:21,40,pressed
2025-03-14 16:34:21,40,pressed
2025-03-14 16:34:22,40,pressed
2025-03-14 16:34:22,37,pressed
2025-03-14 16:34:22,39,pressed
2025-03-14 16:34:22,38,pressed
2025-03-14 16:34:22,40,pressed
2025-03-14 16:34:22,39,pressed
2025-03-14 16:34:22,39,pressed
2025-03-14 16:34:22,39,pressed
2025-03-14 16:34:22,38,pressed
2025-03-14 16:34:23,36,pressed
2025-03-14 16:34:23,37,pressed
2025-03-14 16:34:23,38,pressed
2025-03-14 16:34:23,39,pressed
2025-03-14 16:34:23,37,pressed
2025-03-14 16:34:23,39,pressed
2025-03-14 16:34:23,40,pressed
2025-03-14 16:34:23,38,pressed
2025-03-14 16:34:23,37,pressed
2025-03-14 16:34:23,36,pressed
2025-03-14 16:34:24,36,pressed
2025-03-14 16:34:24,39,pressed
2025-03-14 16:34:24,40,pressed
2025-03-14 16:34:24,38,pressed
2025-03-14 16:34:24,38,pressed
2025-03-14 16:34:24,39,pressed
2025-03-14 16:34:24,40,pressed
2025-03-14 16:34:24,34,pressed
2025-03-14 16:34:24,37,pressed
2025-03-14 16:34:24,38,pressed
2025-03-14 16:34:25,37,pressed
2025-03-14 16:34:25,37,pressed
2025-03-14 16:34:25,37,pressed
2025-03-14 16:34:25,37,pressed
2025-03-14 16:34:25,42,pressed
2025-03-14 16:34:25,40,pressed
2025-03-14 16:34:25,40,pressed
2025-03-14 16:34:25,39,pressed
2025-03-14 16:34:25,37,pressed
2025-03-14 16:34:26,39,pressed
2025-03-14 16:34:26,38,pressed
2025-03-14 16:34:26,39,pressed
2025-03-14 16:34:26,39,pressed
2025-03-14 16:34:26,37,pressed
2025-03-14 16:34:26,38,pressed
2025-03-14 16:34:26,39,pressed
2025-03-14 16:34:26,37,pressed
2025-03-14 16:34:26,37,pressed
2025-03-14 16:34:26,37,pressed
2025-03-14 16:34:27,39,pressed
2025-03-14 16:34:27,37,pressed
2025-03-14 16:34:27,36,pressed
2025-03-14 16:34:27,37,pressed
2025-03-14 16:34:27,36,pressed
2025-03-14 16:34:27,38,pressed
2025-03-14 16:34:27,39,pressed
2025-03-14 16:34:27,39,pressed
2025-03-14 16:34:27,38,pressed
2025-03-14 16:34:27,37,pressed
2025-03-14 16:34:28,37,pressed
2025-03-14 16:34:28,39,pressed
2025-03-14 16:34:28,40,pressed
2025-03-14 16:34:28,37,pressed
2025-03-14 16:34:28,39,pressed
2025-03-14 16:34:28,36,pressed
2025-03-14 16:34:28,36,pressed
2025-03-14 16:34:28,36,pressed
2025-03-14 16:34:28,38,pressed
2025-03-14 16:34:29,37,pressed
2025-03-14 16:34:29,40,pressed
2025-03-14 16:34:29,37,pressed
2025-03-14 16:34:29,43,pressed
2025-03-14 16:34:29,46,pressed
2025-03-14 16:34:29,60,pressed
2025-03-14 16:34:29,48,pressed
2025-03-14 16:34:29,39,pressed
2025-03-14 16:34:29,34,pressed
2025-03-14 16:34:29,43,pressed
2025-03-14 16:34:30,44,pressed
2025-03-14 16:34:30,44,pressed
2025-03-14 16:34:30,44,pressed
2025-03-14 16:34:30,47,pressed
2025-03-14 16:34:30,38,pressed
2025-03-14 16:34:30,35,pressed
2025-03-14 16:34:30,35,pressed
2025-03-14 16:34:30,43,pressed
2025-03-14 16:34:30,49,pressed
2025-03-14 16:34:30,56,pressed
2025-03-14 16:34:31,46,pressed
2025-03-14 16:34:31,46,pressed
2025-03-14 16:34:31,31,pressed
2025-03-14 16:34:31,27,pressed
2025-03-14 16:34:31,24,pressed
2025-03-14 16:34:31,28,pressed
2025-03-14 16:34:31,26,pressed
2025-03-14 16:34:31,23,pressed
2025-03-14 16:34:31,22,pressed
2025-03-14 16:34:32,21,pressed
2025-03-14 16:34:32,20,pressed
2025-03-14 16:34:32,24,pressed
2025-03-14 16:34:32,22,pressed
2025-03-14 16:34:32,23,pressed
